Student,ID,SIS User ID,anon_id,SIS Login ID,Section,Syllabus FAQ Video (965983),Collaboration vs Cheating (965972),PsycLearn 1 (966004),PsycLearn 2 (966009),VW.RS.i Research Summary Intro (965978),VW: Null and Research Hypotheses (965991),PsycLearn 5 (966012),VW: Variables (965988),VW:RS1 (Video Worksheet - Research Summary 1 - Hangry) (965979),PsycLearn 7 (966014),VW: Correlation coefficients (965975),VW: Reliabilty and Validity (965986),VW.RS.2 (Video Worksheet - Research Summary 2 - Conversations with Strangers) (965995),VW.RS.3 (Video Worksheet - Research Summary 3 - Vocal Fry) (965976),VW: Verbs (965987),PsycLearn 8 (966015),VW: Construct Validity (Method Match and Circular Reasoning) (965971),VW:CT.i Video Worksheet - Critical Thinking - Intro (965977),VW:CT1 (Video Worksheet- Critical Thinking 1 - ADHD) (965967),VW:CT2 (Video worksheet- Critical Thinking 2 - VizualEdge) (965969),VW:CT3 (Video Worksheet- Critical Thinking 3 - DHA) (965968),VW:CT4 (Video Worksheet- Critical Thinking 4 - Verbal Advantage) (965984),PsycLearn 9 (966016),VW: Threats to internal validity (965989),PsycLearn 10 (966005),VW: Hypothesis Review (965973),Tell us! Show us! 1 (966017),PsycLearn 3 (966010),VW: Summarize the findings (965990),PsycLearn 4 (966011),VW: Distinguishing fact from opinion (965992),PsycLearn 6 (966013),VW: Sampling (965982),VW: Interpreting results (965994),PsycLearn 11 (966006),VW: Factorial Design (965970),VW: Which statistic? (965985),VW: Interpret inferential statistics (965974),PsycLearn 12 (966007),VW: Validity Review (965981),PsycLearn 13 (966008),Tell Us! Show Us! 2 (966018),iClicker Grade (966003),Unit 1 Lecture 3 (1008394),Exam 1 (965996),Exam 2 (965997),Exam 3 (965998),Exam 4 (965999),Exam 5 (966000),Final Exam (966002),Exam Corrections  (966001),Mini Personality Inventory (965980),Demographics (965993),Points (1034609),Prep+Participation (up to 250 points) Current Points,Prep+Participation (up to 250 points) Final Points,Prep+Participation (up to 250 points) Current Score,Prep+Participation (up to 250 points) Unposted Current Score,Prep+Participation (up to 250 points) Final Score,Prep+Participation (up to 250 points) Unposted Final Score,Exams Current Points,Exams Final Points,Exams Current Score,Exams Unposted Current Score,Exams Final Score,Exams Unposted Final Score,Extra Credit Current Points,Extra Credit Final Points,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Grade Calculation Current Points,Grade Calculation Final Points,Grade Calculation Current Score,Grade Calculation Unposted Current Score,Grade Calculation Final Score,Grade Calculation Unposted Final Score,Current Points,Final Points,Current Score,Unposted Current Score,Final Score,Unposted Final Score
redacted,redacted,redacted,199772,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,15.2,2,4,20,2,1.5,0,0,2,,2.83,0,0,0,0,0,,2,,1,,,0,,0,,0,0,,1,1,1,,1,,0,8,0,128.5,113.5,126.25,126.5,122,135,0,5,0,744.78,123.03,123.03,54.93,54.93,29.72,29.72,638.25,638.25,85.1,85.1,85.1,85.1,5,5,33.33,33.33,33.33,33.33,0,0,,,,,766.28,766.28,77.48,77.48,64.99,64.99
redacted,redacted,redacted,907718,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,1.5,3.5,20,2,1,0,0,2,20,3,3,0,0,0,0,20,1,20,1,,9.29,0,20,0,20,0,0,4,0,0,0.67,20,0,20,0,44,4,137.5,138.25,142.25,132,149.75,0,4.9,5,5,964.65,318.45,318.45,78.82,78.82,76.92,76.92,699.75,699.75,93.3,93.3,93.3,93.3,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,1033.1,1033.1,88.37,88.37,87.63,87.63
redacted,redacted,redacted,342170,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.75,20,2,1.5,4.67,4.5,2,20,2.67,4,4,4,4,4,20,1.5,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,52,4,92.5,81,106,113.75,88,108,4,5,5,745.25,392.83,392.83,97.24,97.24,94.89,94.89,508.25,508.25,67.77,67.77,67.77,67.77,14,14,93.33,93.33,93.33,93.33,0,0,,,,,915.08,915.08,78.28,78.28,77.62,77.62
redacted,redacted,redacted,780786,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,1.5,1,4.55,4.04,2,15.65,2.67,3.33,4,4,4,4,20,2,20,1,,20,2,19.26,2,20,2,2,20,1,1,0.83,20,0.5,18.33,0,8,3.2,114.5,133.5,0,143,124.5,108,4.8,5,5,780.3,339.12,339.12,83.94,83.94,81.91,81.91,623.5,623.5,83.13,83.13,83.13,83.13,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,977.42,977.42,83.61,83.61,82.9,82.9
redacted,redacted,redacted,277425,redacted,PSC 041 001 WQ 2023,6.33,4,20,18.82,4,4,20,1.75,3.75,20,1.5,1.5,0,3.79,2,20,2.17,3,1,0,0,0,14.29,1.5,20,0.83,,20,1.33,0.74,2,20,0.5,0.75,6.29,0.67,0,0,20,0.13,20,0,32,2.62,107,96.75,106.25,123,125,0,5,5,5,823,301.26,301.26,74.57,74.57,72.77,72.77,558,558,74.4,74.4,74.4,74.4,15,15,100,100,100,100,0,0,,,,,874.26,874.26,74.79,74.79,74.15,74.15
redacted,redacted,redacted,326394,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,1.75,4.75,20,2,1,4.4,4.5,2,20,2,4,4,4,4,4,19.05,0,20,0,,20,1.33,20,2,20,0.5,2,3.43,0,0,0,,0,,0,4,3.76,127.25,121,115.25,111,0,102,0,0,5,729.5,276.17,276.17,75.87,75.87,66.71,66.71,576.5,576.5,76.87,76.87,76.87,76.87,5,5,33.33,33.33,33.33,33.33,0,0,,,,,857.67,857.67,75.97,75.97,72.75,72.75
redacted,redacted,redacted,166548,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,19.17,2,1.5,4.75,4.25,2,20,3,4,4,0,4,0,20,2,7.62,0,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,28,4,108,120.75,127,140.25,124.5,102,4.9,5,5,884.4,346.74,346.74,85.83,85.83,83.75,83.75,620.5,620.5,82.73,82.73,82.73,82.73,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,982.14,982.14,84.02,84.02,83.3,83.3
redacted,redacted,redacted,955242,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,48,4,146.5,143.75,144,137.5,133.5,144,0,5,5,965.25,389.83,389.83,96.49,96.49,94.16,94.16,715.75,715.75,95.43,95.43,95.43,95.43,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1115.58,1115.58,95.43,95.43,94.62,94.62
redacted,redacted,redacted,601701,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,1.67,0,48,4,149,144.25,136.25,136.5,145.5,0,0,5,5,971.5,371.42,371.42,91.93,91.93,89.71,89.71,711.5,711.5,94.87,94.87,94.87,94.87,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1092.92,1092.92,93.49,93.49,92.7,92.7
redacted,redacted,redacted,487505,redacted,PSC 041 001 WQ 2023,0,0,20,17.65,0,0,19.2,0,0,19.17,0,0,3.48,3.46,2,18.26,2.5,4,4,4,4,4,19.05,2,20,1,8,20,1.33,19.26,2,18.95,2,1.5,20,1,1,0.92,19.23,1,20,10,44,3.6,76.5,97,99.25,97.5,99.75,0,0,5,5,729,361.54,361.54,87.33,87.33,87.33,87.33,470,470,62.67,62.67,62.67,62.67,10,10,66.67,66.67,66.67,66.67,0,0,,,,,841.54,841.54,71.38,71.38,71.38,71.38
redacted,redacted,redacted,394484,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,18.82,4,4,16.8,1.75,4.5,20,2,1.5,4.75,4.5,2,19.13,3,4,4,4,4,4,19.05,1.5,19.05,1,,17.86,2,19.26,2,18.95,2,2,17.14,1,1,0.83,16.92,1,18.33,0,44,4,89.75,122.75,91,77,93.25,96,0,5,5,733.75,365.24,365.24,90.41,90.41,88.22,88.22,492.75,492.75,65.7,65.7,65.7,65.7,10,10,66.67,66.67,66.67,66.67,0,0,,,,,867.99,867.99,74.25,74.25,73.62,73.62
redacted,redacted,redacted,868406,redacted,PSC 041 001 WQ 2023,6.17,4,20,20,4,4,20,2,4.75,19.17,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,9,16,4,110.5,130,119.25,111.25,114,0,0,5,5,844,365.83,365.83,90.55,90.55,88.37,88.37,585,585,78,78,78,78,10,10,66.67,66.67,66.67,66.67,0,0,,,,,960.83,960.83,82.19,82.19,81.5,81.5
redacted,redacted,redacted,329867,redacted,PSC 041 001 WQ 2023,6.5,0,20,20,0,0,16.8,0,0,12.5,0,0,0,0,0,20,2.5,0,0,0,0,0,20,2,20,0.83,,20,0,20,0,20,0,0,20,0,0,0,20,0,5,0,48,0,138.75,129,132.75,134,142.5,0,0,5,0,932,294.13,294.13,72.81,72.81,71.05,71.05,677,677,90.27,90.27,90.27,90.27,5,5,33.33,33.33,33.33,33.33,0,0,,,,,976.13,976.13,83.5,83.5,82.79,82.79
redacted,redacted,redacted,282845,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,44,4,134.5,128,136,144,133,0,0,5,5,935.5,385.75,385.75,95.48,95.48,93.18,93.18,675.5,675.5,90.07,90.07,90.07,90.07,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1071.25,1071.25,91.64,91.64,90.86,90.86
redacted,redacted,redacted,879263,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.5,4.5,2,20,2.67,4,4,3,4,4,20,1.5,20,0.83,,19.29,1.67,20,2,20,2,2,20,0.67,0.5,1,20,0.5,20,0,24,3.7,109.5,132.75,130.25,133,119.25,126,0,5,5,884.75,360.82,360.82,89.31,89.31,87.15,87.15,641.25,641.25,85.5,85.5,85.5,85.5,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1012.07,1012.07,86.58,86.58,85.84,85.84
redacted,redacted,redacted,377090,redacted,PSC 041 001 WQ 2023,6.33,4,20,18.82,4,4,20,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,,0,,2,,2,2,10.29,1,1,0.92,,1,,0,32,4,133.25,134,146.75,142.25,139.5,0,0,5,5,954.75,260.61,260.61,85.73,85.73,62.95,62.95,695.75,695.75,92.77,92.77,92.77,92.77,10,10,66.67,66.67,66.67,66.67,0,0,,,,,966.36,966.36,90.4,90.4,81.96,81.96
redacted,redacted,redacted,914016,redacted,PSC 041 002 WQ 2023,6.5,4,18.18,17.65,0,4,,2,0,20,2,1.5,0,2.54,2,20,1.83,0,0,4,3.75,0,,1.5,20,0,,20,0,20,0,20,0,0,20,0,0,0,20,0.63,20,0,16,2.25,94.5,109,102.75,108.75,86,96,0,5,5,761,270.33,270.33,74.27,74.27,65.3,65.3,511,511,68.13,68.13,68.13,68.13,10,10,66.67,66.67,66.67,66.67,0,0,,,,,791.33,791.33,70.09,70.09,67.12,67.12
redacted,redacted,redacted,939066,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,0,19.17,2,1.5,4.75,0,2,20,3,4,4,4,4,3,20,2,20,1,,20,0,20,0,20,0,0,,0,0,0,1.54,0,,0,48,4,119.5,117.75,126.5,143,137,0,0,5,5,903.75,308.46,308.46,84.74,84.74,74.51,74.51,643.75,643.75,85.83,85.83,85.83,85.83,10,10,66.67,66.67,66.67,66.67,0,0,,,,,962.21,962.21,85.23,85.23,81.61,81.61
redacted,redacted,redacted,120124,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,20,2,4,20,2,1.5,4.44,3.83,2,20,2.67,3.17,4,4,3.75,3.88,20,2,16.19,0.83,,15.71,0,,2,14.74,2,2,7.43,0.67,0,1,,1,,0,48,4,139.5,133.13,139.75,144,147.5,0,5,5,5,968.88,297.13,297.13,86.38,86.38,71.77,71.77,703.88,703.88,93.85,93.85,93.85,93.85,15,15,100,100,100,100,0,0,,,,,1016.01,1016.01,91.61,91.61,86.18,86.18
redacted,redacted,redacted,335731,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,0,0,18.4,2,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,20,0,,20,0,20,0,20,0,0,20,0,0,0,20,0,,0,8,0,110.75,112,109.5,102.5,105,0,0,5,0,794.75,258.9,258.9,67.42,67.42,62.54,62.54,539.75,539.75,71.97,71.97,71.97,71.97,5,5,33.33,33.33,33.33,33.33,0,0,,,,,803.65,803.65,69.94,69.94,68.16,68.16
redacted,redacted,redacted,179184,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,16,2.52,121,112.25,123.75,116.5,104.5,0,4.8,5,5,841.8,356.27,356.27,88.19,88.19,86.06,86.06,578,578,77.07,77.07,77.07,77.07,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,949.07,949.07,81.19,81.19,80.5,80.5
redacted,redacted,redacted,319559,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,3,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,24,4,103.5,99.5,79,88.5,115.5,108,5,5,5,751,365,365,90.35,90.35,88.16,88.16,515,515,68.67,68.67,68.67,68.67,15,15,100,100,100,100,0,0,,,,,895,895,76.56,76.56,75.91,75.91
redacted,redacted,redacted,522922,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,4,4,20,2,4.75,20,2,1.5,4.45,4.5,2,20,3,4,4,4,3.75,4,20,2,20,1,10,20,2,20,2,20,2,1.25,20,1,1,1,20,1,20,9.5,4,4,77.5,67,91.25,103.5,91.25,81,5,5,5,694.5,363.02,363.02,87.69,87.69,87.69,87.69,444.5,444.5,59.27,59.27,59.27,59.27,15,15,100,100,100,100,0,0,,,,,822.52,822.52,69.76,69.76,69.76,69.76
redacted,redacted,redacted,637438,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.83,4,20,2,4.25,20,2,1.5,3.87,3.58,2,20,3,3.5,4,3,3.75,3.38,20,2,20,1,,20,2,19.26,2,20,2,2,20,1,1,1,0.77,1,,0,40,4,118,134,140,144.5,145.5,0,5,5,5,947,337.19,337.19,87.81,87.81,81.45,81.45,682,682,90.93,90.93,90.93,90.93,15,15,100,100,100,100,0,0,,,,,1034.19,1034.19,90.01,90.01,87.72,87.72
redacted,redacted,redacted,172263,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,2.14,0,,0,,0,0,5.71,0,0,0,,0,6.67,0,28,4,136.25,119.5,138.75,146,132.5,0,4.9,5,5,937.9,252.52,252.52,73.41,73.41,61,61,673,673,89.73,89.73,89.73,89.73,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,940.42,940.42,84.8,84.8,79.76,79.76
redacted,redacted,redacted,877116,redacted,PSC 041 002 WQ 2023,6.5,0,5.45,,0,0,,2,0,10,0,0,0,0,0,,0,0,0,0,0,0,19.05,0,,0,,20,0,20,0,20,0,0,13.71,0,1,1,20,0,20,0,12,4,113.75,0,132.75,128,124.5,126,0,0,0,673.72,174.72,174.72,53.92,53.92,42.2,42.2,625,625,83.33,83.33,83.33,83.33,0,0,0,0,0,0,0,0,,,,,799.72,799.72,73.44,73.44,67.83,67.83
redacted,redacted,redacted,158198,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.69,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,,2,2,19.43,1,1,1,3.08,1,,0,36,4,139.5,141.25,123.75,118.75,130.5,120,0,5,5,913.75,319.64,319.64,87.81,87.81,77.21,77.21,655,655,87.33,87.33,87.33,87.33,10,10,66.67,66.67,66.67,66.67,0,0,,,,,984.64,984.64,87.21,87.21,83.52,83.52
redacted,redacted,redacted,493377,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,17.65,3.75,4,16.8,2,4.75,,0,0,0,0,0,,0,4,4,2,4,4,19.05,1.5,18.1,1,10,19.29,1,20,2,20,1.5,0.75,16.57,0.67,0,0,13.08,0.5,,10,8,3.96,90.5,99.25,0,0,0,0,2,5,5,451.75,263.49,263.49,74.43,74.43,63.65,63.65,189.75,189.75,25.3,25.3,25.3,25.3,12,12,80,80,80,80,0,0,,,,,465.24,465.24,41.58,41.58,39.46,39.46
redacted,redacted,redacted,376854,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,19.17,2,1.5,4.75,4.42,2,20,2.83,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,,0,48,4,134.5,142,139.5,145,132,0,5,5,5,958,368.92,368.92,96.07,96.07,89.11,89.11,693,693,92.4,92.4,92.4,92.4,15,15,100,100,100,100,0,0,,,,,1076.92,1076.92,93.73,93.73,91.34,91.34
redacted,redacted,redacted,450272,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,,0,8,4,134.75,137.75,142.5,141.75,144,0,5,5,5,964.75,330,330,85.94,85.94,79.71,79.71,700.75,700.75,93.43,93.43,93.43,93.43,15,15,100,100,100,100,0,0,,,,,1045.75,1045.75,91.01,91.01,88.7,88.7
redacted,redacted,redacted,242493,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,0,0,20,0,20,1,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,36,4,131.25,140.5,132.5,145,132.5,0,5,5,5,946.75,356,356,88.12,88.12,85.99,85.99,681.75,681.75,90.9,90.9,90.9,90.9,15,15,100,100,100,100,0,0,,,,,1052.75,1052.75,90.06,90.06,89.29,89.29
redacted,redacted,redacted,216877,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.58,4,20,2,4.5,20,2,1.5,4.33,3.75,2,20,3,4,4,4,4,4,20,2,20,1,,6.43,2,,2,,2,2,,1,0,1,,1,,0,44,3.2,111,129,131.75,113.75,113.5,114,0,5,5,859,268.79,268.79,88.42,88.42,64.92,64.92,602,602,80.27,80.27,80.27,80.27,10,10,66.67,66.67,66.67,66.67,0,0,,,,,880.79,880.79,82.39,82.39,74.71,74.71
redacted,redacted,redacted,429085,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,3,4,4,0,20,1,,1,,,2,,2,,2,2,20,1,1,0,20,0,20,0,16,4,92.5,90.75,118.75,106.5,104,90,4.7,5,5,777.2,270,270,83.33,83.33,65.22,65.22,512.5,512.5,68.33,68.33,68.33,68.33,14.7,14.7,98,98,98,98,0,0,,,,,797.2,797.2,73.2,73.2,67.62,67.62
redacted,redacted,redacted,946128,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.33,4,19.2,2,4.5,20,2,1.5,4.7,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,20,4,138,114.5,132,137,134.5,129,0,5,5,916,360.23,360.23,89.17,89.17,87.01,87.01,670.5,670.5,89.4,89.4,89.4,89.4,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1040.73,1040.73,89.03,89.03,88.27,88.27
redacted,redacted,redacted,348376,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,3.5,4,4,20,2,20,1,,20,1.33,,0,1.05,0,0,,0,0,0,,0,,0,20,4,109,128,125,114.25,88.75,0,0,5,5,825,251.89,251.89,77.74,77.74,60.84,60.84,565,565,75.33,75.33,75.33,75.33,10,10,66.67,66.67,66.67,66.67,0,0,,,,,826.89,826.89,75.93,75.93,70.13,70.13
redacted,redacted,redacted,422809,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,20,4,65.5,112.25,128.5,138.75,116.5,81,5,5,5,826.5,362,362,89.6,89.6,87.44,87.44,577,577,76.93,76.93,76.93,76.93,15,15,100,100,100,100,0,0,,,,,954,954,81.61,81.61,80.92,80.92
redacted,redacted,redacted,353441,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.67,4,4,4,4,0,20,2,20,1,,20,1.67,20,2,20,1,2,2.29,1,0,0,3.08,0,5,0,36,4,108.75,124.5,136.75,103,112,117,4.8,5,5,849.8,319.7,319.7,79.13,79.13,77.22,77.22,599,599,79.87,79.87,79.87,79.87,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,933.5,933.5,79.85,79.85,79.18,79.18
redacted,redacted,redacted,115362,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.75,4.33,2,19.13,3,4,4,4,4,4,20,2,20,1,,20,2,15.56,2,1.05,0.5,2,14.29,0.33,0,1,13.08,0,,0,4,4,138,122,119,134,129.5,123,5,5,5,907.5,283.97,283.97,73.95,73.95,68.59,68.59,646.5,646.5,86.2,86.2,86.2,86.2,15,15,100,100,100,100,0,0,,,,,945.47,945.47,82.29,82.29,80.19,80.19
redacted,redacted,redacted,267132,redacted,PSC 041 002 WQ 2023,6.33,4,20,18.82,3.17,4,12.8,1.5,3.75,20,2,1.5,4.75,4.5,2,20,2.67,4,4,4,4,3.5,19.05,2,19.05,1,,,2,,2,20,2,2,18.29,1,1,0.83,16.92,1,20,0,16,4,95.5,102.5,134,74.5,114,0,0,5,5,780.5,299.43,299.43,82.26,82.26,72.33,72.33,520.5,520.5,69.4,69.4,69.4,69.4,10,10,66.67,66.67,66.67,66.67,0,0,,,,,829.93,829.93,73.51,73.51,70.39,70.39
redacted,redacted,redacted,815620,redacted,PSC 041 002 WQ 2023,6.5,3,20,20,3.5,4,11.2,1.75,3.75,20,2,1.5,4.75,4.33,2,20,2.5,3.5,4,4,4,3.5,20,1.5,20,1,,19.29,1.67,,2,20,2,2,20,0.67,1,1,,1,,0,52,3.8,107,114.5,107.75,92.5,115,111,0,5,5,796.75,318.7,318.7,92.65,92.65,76.98,76.98,555.25,555.25,74.03,74.03,74.03,74.03,10,10,66.67,66.67,66.67,66.67,0,0,,,,,883.95,883.95,79.71,79.71,74.97,74.97
redacted,redacted,redacted,743784,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,3.85,1,,0,52,4,144.25,143,139,146.5,147.5,0,5,5,5,985.25,357.85,357.85,93.19,93.19,86.44,86.44,720.25,720.25,96.03,96.03,96.03,96.03,15,15,100,100,100,100,0,0,,,,,1093.1,1093.1,95.13,95.13,92.71,92.71
redacted,redacted,redacted,649892,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,3,4,4,20,2,20,1,,20,2,20,2,20,2,2,12,1,0,0,,0,,0,20,4,114.25,115,101.25,119,131.5,114,5,5,5,846,309.2,309.2,84.95,84.95,74.69,74.69,593.75,593.75,79.17,79.17,79.17,79.17,15,15,100,100,100,100,0,0,,,,,917.95,917.95,81.31,81.31,77.86,77.86
redacted,redacted,redacted,515838,redacted,PSC 041 002 WQ 2023,6.33,3.5,20,20,3.83,4,18.4,2,4,20,2,1.5,3.87,3.46,2,20,2.83,4,4,3,3.75,4,20,1.5,20,0.83,,15,2,15.56,0,,0,2,,0,0,0,,0,,0,16,4,85,89,80.25,125.5,97,0,5,5,5,740.75,253.36,253.36,78.2,78.2,61.2,61.2,476.75,476.75,63.57,63.57,63.57,63.57,15,15,100,100,100,100,0,0,,,,,745.11,745.11,68.42,68.42,63.2,63.2
redacted,redacted,redacted,898473,redacted,PSC 041 002 WQ 2023,6.17,4,20,20,3.42,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.83,4,4,4,3.75,4,20,2,20,1,,20,2,,2,,2,1,20,1,1,0.92,20,1,20,0,,4,0,0,0,0,0,0,0,5,5,260,299.58,299.58,96.02,96.02,72.36,72.36,0,0,0,0,0,0,10,10,66.67,66.67,66.67,66.67,0,0,,,,,309.58,309.58,28.74,28.74,26.26,26.26
redacted,redacted,redacted,331406,redacted,PSC 041 002 WQ 2023,6.5,4,20,16.47,3.88,4,15.2,2,0,19.17,2,1.5,0.73,0,2,5.22,0.33,4,4,4,4,3.5,17.14,2,18.1,1,10,20,2,20,2,16.84,2,2,2.86,1,0.5,0.92,,0,,0,32,1.66,88.75,113,138.25,122.5,111.75,99,4.9,5,5,839.15,274.5,274.5,73.4,73.4,66.3,66.3,584.5,584.5,77.93,77.93,77.93,77.93,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,873.9,873.9,76.73,76.73,74.12,74.12
redacted,redacted,redacted,844340,redacted,PSC 041 002 WQ 2023,6.17,4,20,9.41,4,4,20,2,0,10.83,1,1,4.5,4.25,2,19.13,2.5,4,4,4,4,4,14.29,1,20,1,,18.57,1.67,19.26,2,18.95,2,1.75,18.86,1,1,0.92,19.23,0,,0,40,4,101.25,0,83.75,88,77.25,69,0,5,5,610.25,320.28,320.28,83.41,83.41,77.36,77.36,419.25,419.25,55.9,55.9,55.9,55.9,10,10,66.67,66.67,66.67,66.67,0,0,,,,,749.53,749.53,65.23,65.23,63.57,63.57
redacted,redacted,redacted,505593,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,15,1.67,3.7,0,7.37,1,1.75,,0,0,0,,0,,0,48,4,128.5,137.75,119,137.75,132,0,5,5,5,919,287.58,287.58,83.6,83.6,69.46,69.46,655,655,87.33,87.33,87.33,87.33,15,15,100,100,100,100,0,0,,,,,957.58,957.58,86.35,86.35,81.22,81.22
redacted,redacted,redacted,783735,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.7,4.5,2,20,2.33,4,4,4,4,4,20,1.5,20,1,,20,2,20,2,20,2,1.75,20,0.67,1,0.83,19.23,0.25,20,0,44,4,134.5,112,128.75,116,141.75,96,5,5,5,892,382.51,382.51,94.68,94.68,92.39,92.39,633,633,84.4,84.4,84.4,84.4,15,15,100,100,100,100,0,0,,,,,1030.51,1030.51,88.15,88.15,87.41,87.41
